#    L    TT             EE             BB             TE          
   382    0.18417E+00    0.83733E-03    0.62393E-03    0.17131E-02
   383    0.18306E+00    0.83561E-03    0.62484E-03    0.15381E-02
   384    0.18189E+00    0.83432E-03    0.62576E-03    0.13652E-02
   385    0.18067E+00    0.83344E-03    0.62668E-03    0.11945E-02
   386    0.17939E+00    0.83296E-03    0.62761E-03    0.10266E-02
   387    0.17805E+00    0.83289E-03    0.62854E-03    0.86163E-03
   388    0.17667E+00    0.83322E-03    0.62945E-03    0.70001E-03
   389    0.17523E+00    0.83393E-03    0.63035E-03    0.54209E-03
   390    0.17374E+00    0.83503E-03    0.63122E-03    0.38820E-03
   391    0.17221E+00    0.83651E-03    0.63205E-03    0.23868E-03
   392    0.17063E+00    0.83836E-03    0.63285E-03    0.93869E-04
   393    0.16900E+00    0.84058E-03    0.63360E-03   -0.45881E-04
   394    0.16733E+00    0.84316E-03    0.63430E-03   -0.18023E-03
   395    0.16562E+00    0.84609E-03    0.63493E-03   -0.30884E-03
   396    0.16387E+00    0.84937E-03    0.63550E-03   -0.43138E-03
   397    0.16208E+00    0.85299E-03    0.63599E-03   -0.54748E-03
   398    0.16025E+00    0.85695E-03    0.63641E-03   -0.65682E-03
   399    0.15838E+00    0.86124E-03    0.63673E-03   -0.75906E-03
   400    0.15648E+00    0.86586E-03    0.63696E-03   -0.85384E-03
   401    0.15454E+00    0.87079E-03    0.63709E-03   -0.94092E-03
   402    0.15257E+00    0.87602E-03    0.63712E-03   -0.10204E-02
   403    0.15058E+00    0.88154E-03    0.63705E-03   -0.10923E-02
   404    0.14855E+00    0.88732E-03    0.63688E-03   -0.11570E-02
   405    0.14650E+00    0.89336E-03    0.63661E-03   -0.12145E-02
   406    0.14443E+00    0.89963E-03    0.63625E-03   -0.12651E-02
   407    0.14233E+00    0.90612E-03    0.63579E-03   -0.13088E-02
   408    0.14022E+00    0.91280E-03    0.63524E-03   -0.13458E-02
   409    0.13809E+00    0.91967E-03    0.63459E-03   -0.13764E-02
   410    0.13595E+00    0.92671E-03    0.63386E-03   -0.14006E-02
   411    0.13379E+00    0.93390E-03    0.63304E-03   -0.14186E-02
   412    0.13163E+00    0.94122E-03    0.63213E-03   -0.14305E-02
   413    0.12945E+00    0.94866E-03    0.63113E-03   -0.14367E-02
   414    0.12727E+00    0.95619E-03    0.63005E-03   -0.14371E-02
   415    0.12509E+00    0.96381E-03    0.62888E-03   -0.14320E-02
   416    0.12291E+00    0.97149E-03    0.62763E-03   -0.14215E-02
   417    0.12072E+00    0.97922E-03    0.62630E-03   -0.14058E-02
   418    0.11854E+00    0.98698E-03    0.62489E-03   -0.13850E-02
   419    0.11636E+00    0.99476E-03    0.62340E-03   -0.13593E-02
   420    0.11419E+00    0.10025E-02    0.62183E-03   -0.13289E-02
   421    0.11204E+00    0.10103E-02    0.62019E-03   -0.12939E-02
   422    0.10989E+00    0.10180E-02    0.61847E-03   -0.12545E-02
   423    0.10775E+00    0.10257E-02    0.61667E-03   -0.12109E-02
   424    0.10563E+00    0.10333E-02    0.61481E-03   -0.11631E-02
   425    0.10353E+00    0.10408E-02    0.61287E-03   -0.11115E-02
   426    0.10145E+00    0.10482E-02    0.61086E-03   -0.10560E-02
   427    0.99395E-01    0.10555E-02    0.60879E-03   -0.99696E-03
   428    0.97362E-01    0.10626E-02    0.60664E-03   -0.93445E-03
   429    0.95355E-01    0.10696E-02    0.60443E-03   -0.86865E-03
   430    0.93377E-01    0.10764E-02    0.60216E-03   -0.79972E-03
   431    0.91430E-01    0.10831E-02    0.59982E-03   -0.72782E-03
   432    0.89517E-01    0.10895E-02    0.59742E-03   -0.65311E-03
   433    0.87638E-01    0.10957E-02    0.59496E-03   -0.57576E-03
   434    0.85797E-01    0.11017E-02    0.59244E-03   -0.49592E-03
   435    0.83996E-01    0.11074E-02    0.58986E-03   -0.41376E-03
   436    0.82236E-01    0.11128E-02    0.58723E-03   -0.32943E-03
   437    0.80521E-01    0.11180E-02    0.58454E-03   -0.24310E-03
   438    0.78852E-01    0.11228E-02    0.58179E-03   -0.15492E-03
   439    0.77230E-01    0.11273E-02    0.57899E-03   -0.65065E-04
   440    0.75660E-01    0.11315E-02    0.57614E-03    0.26313E-04
   441    0.74142E-01    0.11353E-02    0.57324E-03    0.11905E-03
   442    0.72679E-01    0.11388E-02    0.57029E-03    0.21299E-03
   443    0.71273E-01    0.11419E-02    0.56729E-03    0.30797E-03
   444    0.69926E-01    0.11445E-02    0.56425E-03    0.40382E-03
   445    0.68640E-01    0.11467E-02    0.56116E-03    0.50040E-03
   446    0.67417E-01    0.11485E-02    0.55802E-03    0.59753E-03
   447    0.66261E-01    0.11498E-02    0.55485E-03    0.69506E-03
   448    0.65172E-01    0.11507E-02    0.55163E-03    0.79282E-03
   449    0.64153E-01    0.11511E-02    0.54837E-03    0.89065E-03
   450    0.63206E-01    0.11509E-02    0.54507E-03    0.98840E-03
   451    0.62333E-01    0.11502E-02    0.54173E-03    0.10859E-02
   452    0.61532E-01    0.11491E-02    0.53836E-03    0.11831E-02
   453    0.60801E-01    0.11474E-02    0.53496E-03    0.12799E-02
   454    0.60139E-01    0.11452E-02    0.53153E-03    0.13762E-02
   455    0.59543E-01    0.11426E-02    0.52807E-03    0.14720E-02
   456    0.59012E-01    0.11395E-02    0.52458E-03    0.15671E-02
   457    0.58544E-01    0.11359E-02    0.52107E-03    0.16615E-02
   458    0.58136E-01    0.11320E-02    0.51755E-03    0.17552E-02
   459    0.57787E-01    0.11276E-02    0.51400E-03    0.18479E-02
   460    0.57495E-01    0.11228E-02    0.51045E-03    0.19398E-02
   461    0.57258E-01    0.11176E-02    0.50688E-03    0.20306E-02
   462    0.57074E-01    0.11120E-02    0.50330E-03    0.21203E-02
   463    0.56941E-01    0.11061E-02    0.49971E-03    0.22089E-02
   464    0.56857E-01    0.10998E-02    0.49612E-03    0.22962E-02
   465    0.56820E-01    0.10932E-02    0.49253E-03    0.23822E-02
   466    0.56828E-01    0.10862E-02    0.48894E-03    0.24667E-02
   467    0.56880E-01    0.10790E-02    0.48536E-03    0.25498E-02
   468    0.56973E-01    0.10714E-02    0.48178E-03    0.26314E-02
   469    0.57105E-01    0.10636E-02    0.47821E-03    0.27113E-02
   470    0.57275E-01    0.10555E-02    0.47465E-03    0.27895E-02
   471    0.57481E-01    0.10471E-02    0.47111E-03    0.28659E-02
   472    0.57720E-01    0.10385E-02    0.46758E-03    0.29405E-02
   473    0.57991E-01    0.10296E-02    0.46407E-03    0.30131E-02
   474    0.58291E-01    0.10206E-02    0.46059E-03    0.30837E-02
   475    0.58619E-01    0.10113E-02    0.45712E-03    0.31523E-02
   476    0.58974E-01    0.10018E-02    0.45369E-03    0.32186E-02
   477    0.59352E-01    0.99221E-03    0.45029E-03    0.32827E-02
   478    0.59752E-01    0.98241E-03    0.44691E-03    0.33445E-02
   479    0.60172E-01    0.97246E-03    0.44358E-03    0.34038E-02
   480    0.60610E-01    0.96238E-03    0.44028E-03    0.34607E-02
   481    0.61064E-01    0.95217E-03    0.43702E-03    0.35151E-02
   482    0.61533E-01    0.94185E-03    0.43380E-03    0.35668E-02
   483    0.62014E-01    0.93143E-03    0.43063E-03    0.36158E-02
   484    0.62506E-01    0.92094E-03    0.42750E-03    0.36620E-02
   485    0.63005E-01    0.91037E-03    0.42443E-03    0.37054E-02
   486    0.63512E-01    0.89974E-03    0.42141E-03    0.37458E-02
   487    0.64023E-01    0.88907E-03    0.41845E-03    0.37832E-02
   488    0.64536E-01    0.87837E-03    0.41554E-03    0.38175E-02
   489    0.65050E-01    0.86766E-03    0.41269E-03    0.38486E-02
   490    0.65563E-01    0.85694E-03    0.40991E-03    0.38765E-02
   491    0.66073E-01    0.84624E-03    0.40720E-03    0.39011E-02
   492    0.66578E-01    0.83555E-03    0.40455E-03    0.39222E-02
   493    0.67076E-01    0.82491E-03    0.40197E-03    0.39399E-02
   494    0.67564E-01    0.81431E-03    0.39947E-03    0.39540E-02
   495    0.68042E-01    0.80378E-03    0.39705E-03    0.39645E-02
   496    0.68507E-01    0.79333E-03    0.39470E-03    0.39713E-02
   497    0.68957E-01    0.78297E-03    0.39243E-03    0.39743E-02
   498    0.69390E-01    0.77271E-03    0.39025E-03    0.39735E-02
   499    0.69805E-01    0.76257E-03    0.38816E-03    0.39687E-02
   500    0.70199E-01    0.75256E-03    0.38615E-03    0.39599E-02
   501    0.70571E-01    0.74270E-03    0.38424E-03    0.39470E-02
   502    0.70921E-01    0.73298E-03    0.38242E-03    0.39302E-02
   503    0.71248E-01    0.72341E-03    0.38068E-03    0.39095E-02
   504    0.71553E-01    0.71399E-03    0.37903E-03    0.38852E-02
   505    0.71836E-01    0.70473E-03    0.37746E-03    0.38573E-02
   506    0.72098E-01    0.69563E-03    0.37597E-03    0.38260E-02
   507    0.72337E-01    0.68668E-03    0.37456E-03    0.37914E-02
   508    0.72555E-01    0.67790E-03    0.37323E-03    0.37536E-02
   509    0.72752E-01    0.66928E-03    0.37197E-03    0.37128E-02
   510    0.72927E-01    0.66084E-03    0.37079E-03    0.36691E-02
   511    0.73081E-01    0.65256E-03    0.36967E-03    0.36227E-02
   512    0.73214E-01    0.64445E-03    0.36862E-03    0.35737E-02
   513    0.73326E-01    0.63652E-03    0.36763E-03    0.35221E-02
   514    0.73418E-01    0.62877E-03    0.36671E-03    0.34682E-02
   515    0.73489E-01    0.62120E-03    0.36585E-03    0.34121E-02
   516    0.73539E-01    0.61381E-03    0.36505E-03    0.33540E-02
   517    0.73569E-01    0.60661E-03    0.36430E-03    0.32938E-02
   518    0.73579E-01    0.59959E-03    0.36361E-03    0.32319E-02
   519    0.73568E-01    0.59277E-03    0.36296E-03    0.31683E-02
   520    0.73538E-01    0.58614E-03    0.36237E-03    0.31031E-02
   521    0.73488E-01    0.57970E-03    0.36183E-03    0.30365E-02
   522    0.73418E-01    0.57347E-03    0.36133E-03    0.29686E-02
   523    0.73329E-01    0.56743E-03    0.36087E-03    0.28996E-02
   524    0.73220E-01    0.56160E-03    0.36045E-03    0.28296E-02
   525    0.73092E-01    0.55597E-03    0.36007E-03    0.27587E-02
   526    0.72945E-01    0.55056E-03    0.35973E-03    0.26871E-02
   527    0.72779E-01    0.54535E-03    0.35942E-03    0.26148E-02
   528    0.72594E-01    0.54036E-03    0.35914E-03    0.25421E-02
   529    0.72390E-01    0.53558E-03    0.35889E-03    0.24691E-02
   530    0.72168E-01    0.53103E-03    0.35867E-03    0.23958E-02
   531    0.71927E-01    0.52669E-03    0.35848E-03    0.23225E-02
   532    0.71668E-01    0.52258E-03    0.35830E-03    0.22492E-02
   533    0.71391E-01    0.51870E-03    0.35815E-03    0.21761E-02
   534    0.71096E-01    0.51504E-03    0.35801E-03    0.21033E-02
   535    0.70783E-01    0.51162E-03    0.35789E-03    0.20311E-02
   536    0.70452E-01    0.50843E-03    0.35778E-03    0.19594E-02
   537    0.70104E-01    0.50548E-03    0.35769E-03    0.18884E-02
   538    0.69738E-01    0.50276E-03    0.35760E-03    0.18183E-02
   539    0.69354E-01    0.50029E-03    0.35752E-03    0.17492E-02
   540    0.68954E-01    0.49807E-03    0.35744E-03    0.16812E-02
   541    0.68536E-01    0.49609E-03    0.35737E-03    0.16146E-02
   542    0.68102E-01    0.49436E-03    0.35729E-03    0.15493E-02
   543    0.67650E-01    0.49288E-03    0.35722E-03    0.14855E-02
   544    0.67182E-01    0.49166E-03    0.35714E-03    0.14234E-02
   545    0.66698E-01    0.49070E-03    0.35705E-03    0.13631E-02
   546    0.66197E-01    0.48999E-03    0.35696E-03    0.13048E-02
   547    0.65679E-01    0.48955E-03    0.35685E-03    0.12485E-02
   548    0.65146E-01    0.48937E-03    0.35673E-03    0.11944E-02
   549    0.64597E-01    0.48946E-03    0.35659E-03    0.11427E-02
   550    0.64031E-01    0.48982E-03    0.35644E-03    0.10935E-02
   551    0.63450E-01    0.49045E-03    0.35627E-03    0.10468E-02
   552    0.62855E-01    0.49135E-03    0.35607E-03    0.10027E-02
   553    0.62245E-01    0.49249E-03    0.35586E-03    0.96110E-03
   554    0.61622E-01    0.49388E-03    0.35562E-03    0.92201E-03
   555    0.60986E-01    0.49550E-03    0.35537E-03    0.88537E-03
   556    0.60339E-01    0.49734E-03    0.35509E-03    0.85114E-03
   557    0.59681E-01    0.49939E-03    0.35479E-03    0.81928E-03
   558    0.59012E-01    0.50165E-03    0.35447E-03    0.78974E-03
   559    0.58335E-01    0.50409E-03    0.35413E-03    0.76250E-03
   560    0.57648E-01    0.50671E-03    0.35377E-03    0.73751E-03
   561    0.56955E-01    0.50950E-03    0.35339E-03    0.71474E-03
   562    0.56254E-01    0.51245E-03    0.35298E-03    0.69413E-03
   563    0.55547E-01    0.51555E-03    0.35256E-03    0.67565E-03
   564    0.54836E-01    0.51879E-03    0.35211E-03    0.65927E-03
   565    0.54119E-01    0.52216E-03    0.35164E-03    0.64494E-03
   566    0.53399E-01    0.52565E-03    0.35114E-03    0.63263E-03
   567    0.52676E-01    0.52924E-03    0.35063E-03    0.62228E-03
   568    0.51951E-01    0.53293E-03    0.35009E-03    0.61387E-03
   569    0.51225E-01    0.53671E-03    0.34953E-03    0.60736E-03
   570    0.50499E-01    0.54056E-03    0.34894E-03    0.60270E-03
   571    0.49772E-01    0.54448E-03    0.34833E-03    0.59985E-03
   572    0.49047E-01    0.54846E-03    0.34770E-03    0.59878E-03
   573    0.48324E-01    0.55249E-03    0.34705E-03    0.59944E-03
   574    0.47604E-01    0.55654E-03    0.34637E-03    0.60181E-03
   575    0.46887E-01    0.56063E-03    0.34567E-03    0.60582E-03
   576    0.46175E-01    0.56473E-03    0.34494E-03    0.61146E-03
   577    0.45468E-01    0.56883E-03    0.34420E-03    0.61867E-03
   578    0.44767E-01    0.57293E-03    0.34342E-03    0.62741E-03
   579    0.44073E-01    0.57701E-03    0.34263E-03    0.63766E-03
   580    0.43386E-01    0.58107E-03    0.34180E-03    0.64936E-03
   581    0.42708E-01    0.58509E-03    0.34096E-03    0.66248E-03
   582    0.42039E-01    0.58906E-03    0.34009E-03    0.67698E-03
   583    0.41380E-01    0.59298E-03    0.33919E-03    0.69282E-03
   584    0.40732E-01    0.59683E-03    0.33827E-03    0.70996E-03
   585    0.40096E-01    0.60060E-03    0.33732E-03    0.72836E-03
   586    0.39472E-01    0.60428E-03    0.33635E-03    0.74798E-03
   587    0.38861E-01    0.60786E-03    0.33536E-03    0.76878E-03
   588    0.38264E-01    0.61134E-03    0.33433E-03    0.79072E-03
   589    0.37683E-01    0.61469E-03    0.33329E-03    0.81376E-03
   590    0.37117E-01    0.61792E-03    0.33221E-03    0.83786E-03
   591    0.36567E-01    0.62101E-03    0.33111E-03    0.86299E-03
   592    0.36034E-01    0.62394E-03    0.32999E-03    0.88909E-03
   593    0.35520E-01    0.62672E-03    0.32883E-03    0.91614E-03
   594    0.35025E-01    0.62933E-03    0.32765E-03    0.94409E-03
   595    0.34549E-01    0.63175E-03    0.32645E-03    0.97291E-03
   596    0.34094E-01    0.63399E-03    0.32522E-03    0.10025E-02
   597    0.33660E-01    0.63602E-03    0.32396E-03    0.10330E-02
   598    0.33248E-01    0.63784E-03    0.32267E-03    0.10641E-02
   599    0.32859E-01    0.63944E-03    0.32136E-03    0.10960E-02
   600    0.32494E-01    0.64080E-03    0.32002E-03    0.11285E-02
   601    0.32153E-01    0.64193E-03    0.31865E-03    0.11617E-02
   602    0.31836E-01    0.64282E-03    0.31726E-03    0.11954E-02
   603    0.31542E-01    0.64347E-03    0.31584E-03    0.12297E-02
   604    0.31271E-01    0.64390E-03    0.31439E-03    0.12644E-02
   605    0.31022E-01    0.64410E-03    0.31293E-03    0.12996E-02
   606    0.30795E-01    0.64408E-03    0.31144E-03    0.13351E-02
   607    0.30589E-01    0.64384E-03    0.30994E-03    0.13710E-02
   608    0.30403E-01    0.64340E-03    0.30841E-03    0.14071E-02
   609    0.30236E-01    0.64275E-03    0.30687E-03    0.14434E-02
   610    0.30089E-01    0.64190E-03    0.30531E-03    0.14799E-02
   611    0.29961E-01    0.64085E-03    0.30374E-03    0.15166E-02
   612    0.29850E-01    0.63961E-03    0.30215E-03    0.15532E-02
   613    0.29757E-01    0.63818E-03    0.30055E-03    0.15900E-02
   614    0.29680E-01    0.63657E-03    0.29894E-03    0.16266E-02
   615    0.29620E-01    0.63478E-03    0.29732E-03    0.16632E-02
   616    0.29575E-01    0.63282E-03    0.29569E-03    0.16997E-02
   617    0.29545E-01    0.63069E-03    0.29406E-03    0.17360E-02
   618    0.29529E-01    0.62840E-03    0.29241E-03    0.17720E-02
   619    0.29528E-01    0.62595E-03    0.29077E-03    0.18077E-02
   620    0.29539E-01    0.62334E-03    0.28912E-03    0.18431E-02
   621    0.29563E-01    0.62058E-03    0.28746E-03    0.18782E-02
   622    0.29599E-01    0.61767E-03    0.28581E-03    0.19128E-02
   623    0.29646E-01    0.61463E-03    0.28416E-03    0.19468E-02
   624    0.29704E-01    0.61145E-03    0.28250E-03    0.19804E-02
   625    0.29773E-01    0.60813E-03    0.28086E-03    0.20134E-02
   626    0.29851E-01    0.60469E-03    0.27921E-03    0.20457E-02
   627    0.29937E-01    0.60113E-03    0.27757E-03    0.20773E-02
   628    0.30033E-01    0.59745E-03    0.27594E-03    0.21082E-02
   629    0.30136E-01    0.59366E-03    0.27431E-03    0.21383E-02
   630    0.30246E-01    0.58975E-03    0.27270E-03    0.21675E-02
   631    0.30363E-01    0.58575E-03    0.27109E-03    0.21958E-02
   632    0.30486E-01    0.58164E-03    0.26950E-03    0.22232E-02
   633    0.30614E-01    0.57744E-03    0.26791E-03    0.22496E-02
   634    0.30747E-01    0.57315E-03    0.26635E-03    0.22750E-02
   635    0.30884E-01    0.56877E-03    0.26479E-03    0.22993E-02
   636    0.31025E-01    0.56431E-03    0.26326E-03    0.23224E-02
   637    0.31169E-01    0.55978E-03    0.26174E-03    0.23443E-02
   638    0.31315E-01    0.55517E-03    0.26024E-03    0.23649E-02
   639    0.31463E-01    0.55050E-03    0.25877E-03    0.23843E-02
   640    0.31612E-01    0.54577E-03    0.25731E-03    0.24023E-02
   641    0.31762E-01    0.54097E-03    0.25588E-03    0.24189E-02
   642    0.31912E-01    0.53613E-03    0.25447E-03    0.24340E-02
   643    0.32062E-01    0.53123E-03    0.25308E-03    0.24477E-02
   644    0.32210E-01    0.52630E-03    0.25173E-03    0.24598E-02
   645    0.32356E-01    0.52132E-03    0.25040E-03    0.24703E-02
   646    0.32501E-01    0.51631E-03    0.24910E-03    0.24791E-02
   647    0.32642E-01    0.51127E-03    0.24783E-03    0.24862E-02
   648    0.32779E-01    0.50620E-03    0.24659E-03    0.24916E-02
   649    0.32913E-01    0.50111E-03    0.24539E-03    0.24951E-02
   650    0.33041E-01    0.49601E-03    0.24422E-03    0.24968E-02
   651    0.33165E-01    0.49089E-03    0.24308E-03    0.24966E-02
   652    0.33283E-01    0.48577E-03    0.24198E-03    0.24946E-02
   653    0.33395E-01    0.48064E-03    0.24092E-03    0.24907E-02
   654    0.33502E-01    0.47551E-03    0.23989E-03    0.24851E-02
   655    0.33604E-01    0.47039E-03    0.23889E-03    0.24778E-02
   656    0.33700E-01    0.46527E-03    0.23792E-03    0.24689E-02
   657    0.33790E-01    0.46017E-03    0.23698E-03    0.24584E-02
   658    0.33874E-01    0.45508E-03    0.23608E-03    0.24464E-02
   659    0.33953E-01    0.45001E-03    0.23520E-03    0.24329E-02
   660    0.34026E-01    0.44496E-03    0.23436E-03    0.24179E-02
   661    0.34093E-01    0.43994E-03    0.23354E-03    0.24017E-02
   662    0.34154E-01    0.43494E-03    0.23275E-03    0.23841E-02
   663    0.34210E-01    0.42998E-03    0.23199E-03    0.23652E-02
   664    0.34259E-01    0.42506E-03    0.23125E-03    0.23452E-02
   665    0.34302E-01    0.42018E-03    0.23054E-03    0.23240E-02
   666    0.34339E-01    0.41535E-03    0.22986E-03    0.23017E-02
   667    0.34370E-01    0.41056E-03    0.22920E-03    0.22784E-02
   668    0.34394E-01    0.40583E-03    0.22856E-03    0.22541E-02
   669    0.34413E-01    0.40115E-03    0.22795E-03    0.22289E-02
   670    0.34425E-01    0.39653E-03    0.22736E-03    0.22028E-02
   671    0.34430E-01    0.39198E-03    0.22679E-03    0.21760E-02
   672    0.34430E-01    0.38749E-03    0.22624E-03    0.21483E-02
   673    0.34422E-01    0.38308E-03    0.22571E-03    0.21199E-02
