#    L    TT             EE             BB             TE          
   395    0.16924E+04    0.21203E+02    0.63493E-03    0.94029E+01
   396    0.16861E+04    0.21201E+02    0.63550E-03    0.75064E+01
   397    0.16801E+04    0.21196E+02    0.63599E-03    0.56153E+01
   398    0.16745E+04    0.21187E+02    0.63641E-03    0.37311E+01
   399    0.16694E+04    0.21173E+02    0.63673E-03    0.18545E+01
   400    0.16646E+04    0.21157E+02    0.63696E-03   -0.13606E-01
   401    0.16603E+04    0.21135E+02    0.63709E-03   -0.18726E+01
   402    0.16564E+04    0.21110E+02    0.63712E-03   -0.37215E+01
   403    0.16529E+04    0.21082E+02    0.63705E-03   -0.55598E+01
   404    0.16497E+04    0.21049E+02    0.63688E-03   -0.73859E+01
   405    0.16470E+04    0.21012E+02    0.63661E-03   -0.92006E+01
   406    0.16446E+04    0.20971E+02    0.63625E-03   -0.11002E+02
   407    0.16426E+04    0.20927E+02    0.63579E-03   -0.12791E+02
   408    0.16410E+04    0.20879E+02    0.63524E-03   -0.14563E+02
   409    0.16399E+04    0.20828E+02    0.63459E-03   -0.16322E+02
   410    0.16390E+04    0.20772E+02    0.63386E-03   -0.18065E+02
   411    0.16386E+04    0.20713E+02    0.63304E-03   -0.19791E+02
   412    0.16385E+04    0.20650E+02    0.63213E-03   -0.21500E+02
   413    0.16388E+04    0.20583E+02    0.63113E-03   -0.23192E+02
   414    0.16393E+04    0.20513E+02    0.63005E-03   -0.24865E+02
   415    0.16403E+04    0.20440E+02    0.62888E-03   -0.26518E+02
   416    0.16416E+04    0.20363E+02    0.62763E-03   -0.28152E+02
   417    0.16432E+04    0.20283E+02    0.62630E-03   -0.29767E+02
   418    0.16452E+04    0.20197E+02    0.62489E-03   -0.31360E+02
   419    0.16475E+04    0.20110E+02    0.62340E-03   -0.32931E+02
   420    0.16502E+04    0.20019E+02    0.62183E-03   -0.34480E+02
   421    0.16532E+04    0.19925E+02    0.62019E-03   -0.36006E+02
   422    0.16565E+04    0.19827E+02    0.61847E-03   -0.37509E+02
   423    0.16601E+04    0.19725E+02    0.61667E-03   -0.38988E+02
   424    0.16639E+04    0.19620E+02    0.61481E-03   -0.40443E+02
   425    0.16681E+04    0.19512E+02    0.61287E-03   -0.41871E+02
   426    0.16726E+04    0.19402E+02    0.61086E-03   -0.43275E+02
   427    0.16774E+04    0.19287E+02    0.60879E-03   -0.44654E+02
   428    0.16824E+04    0.19170E+02    0.60664E-03   -0.46004E+02
   429    0.16876E+04    0.19050E+02    0.60443E-03   -0.47327E+02
   430    0.16933E+04    0.18928E+02    0.60216E-03   -0.48624E+02
   431    0.16991E+04    0.18802E+02    0.59982E-03   -0.49892E+02
   432    0.17052E+04    0.18673E+02    0.59742E-03   -0.51133E+02
   433    0.17115E+04    0.18542E+02    0.59496E-03   -0.52343E+02
   434    0.17181E+04    0.18408E+02    0.59244E-03   -0.53526E+02
   435    0.17248E+04    0.18272E+02    0.58986E-03   -0.54679E+02
   436    0.17319E+04    0.18134E+02    0.58723E-03   -0.55801E+02
   437    0.17392E+04    0.17992E+02    0.58454E-03   -0.56893E+02
   438    0.17466E+04    0.17848E+02    0.58179E-03   -0.57953E+02
   439    0.17544E+04    0.17703E+02    0.57899E-03   -0.58984E+02
   440    0.17623E+04    0.17554E+02    0.57614E-03   -0.59982E+02
   441    0.17704E+04    0.17404E+02    0.57324E-03   -0.60949E+02
   442    0.17786E+04    0.17251E+02    0.57029E-03   -0.61884E+02
   443    0.17871E+04    0.17096E+02    0.56729E-03   -0.62786E+02
   444    0.17958E+04    0.16940E+02    0.56425E-03   -0.63655E+02
   445    0.18046E+04    0.16781E+02    0.56116E-03   -0.64491E+02
   446    0.18135E+04    0.16621E+02    0.55802E-03   -0.65294E+02
   447    0.18226E+04    0.16460E+02    0.55485E-03   -0.66064E+02
   448    0.18318E+04    0.16296E+02    0.55163E-03   -0.66800E+02
   449    0.18412E+04    0.16131E+02    0.54837E-03   -0.67502E+02
   450    0.18508E+04    0.15965E+02    0.54507E-03   -0.68171E+02
   451    0.18604E+04    0.15797E+02    0.54173E-03   -0.68805E+02
   452    0.18702E+04    0.15628E+02    0.53836E-03   -0.69406E+02
   453    0.18801E+04    0.15458E+02    0.53496E-03   -0.69972E+02
   454    0.18901E+04    0.15287E+02    0.53153E-03   -0.70505E+02
   455    0.19002E+04    0.15115E+02    0.52807E-03   -0.71004E+02
   456    0.19105E+04    0.14942E+02    0.52458E-03   -0.71463E+02
   457    0.19207E+04    0.14768E+02    0.52107E-03   -0.71895E+02
   458    0.19310E+04    0.14594E+02    0.51755E-03   -0.72283E+02
   459    0.19415E+04    0.14419E+02    0.51400E-03   -0.72642E+02
   460    0.19520E+04    0.14243E+02    0.51045E-03   -0.72966E+02
   461    0.19625E+04    0.14067E+02    0.50688E-03   -0.73255E+02
   462    0.19732E+04    0.13890E+02    0.50330E-03   -0.73504E+02
   463    0.19838E+04    0.13714E+02    0.49971E-03   -0.73731E+02
   464    0.19944E+04    0.13538E+02    0.49612E-03   -0.73906E+02
   465    0.20050E+04    0.13361E+02    0.49253E-03   -0.74060E+02
   466    0.20157E+04    0.13184E+02    0.48894E-03   -0.74169E+02
   467    0.20265E+04    0.13007E+02    0.48536E-03   -0.74249E+02
   468    0.20373E+04    0.12831E+02    0.48178E-03   -0.74292E+02
   469    0.20480E+04    0.12655E+02    0.47821E-03   -0.74306E+02
   470    0.20588E+04    0.12479E+02    0.47465E-03   -0.74283E+02
   471    0.20694E+04    0.12305E+02    0.47111E-03   -0.74223E+02
   472    0.20801E+04    0.12131E+02    0.46758E-03   -0.74134E+02
   473    0.20908E+04    0.11958E+02    0.46407E-03   -0.74008E+02
   474    0.21015E+04    0.11786E+02    0.46059E-03   -0.73852E+02
   475    0.21122E+04    0.11614E+02    0.45712E-03   -0.73659E+02
   476    0.21227E+04    0.11444E+02    0.45369E-03   -0.73432E+02
   477    0.21332E+04    0.11274E+02    0.45029E-03   -0.73179E+02
   478    0.21437E+04    0.11105E+02    0.44691E-03   -0.72883E+02
   479    0.21541E+04    0.10939E+02    0.44358E-03   -0.72568E+02
   480    0.21645E+04    0.10773E+02    0.44028E-03   -0.72214E+02
   481    0.21748E+04    0.10609E+02    0.43702E-03   -0.71825E+02
   482    0.21851E+04    0.10447E+02    0.43380E-03   -0.71407E+02
   483    0.21951E+04    0.10287E+02    0.43063E-03   -0.70963E+02
   484    0.22051E+04    0.10129E+02    0.42750E-03   -0.70486E+02
   485    0.22151E+04    0.99715E+01    0.42443E-03   -0.69978E+02
   486    0.22249E+04    0.98172E+01    0.42141E-03   -0.69440E+02
   487    0.22347E+04    0.96651E+01    0.41845E-03   -0.68874E+02
   488    0.22442E+04    0.95143E+01    0.41554E-03   -0.68278E+02
   489    0.22538E+04    0.93663E+01    0.41269E-03   -0.67653E+02
   490    0.22632E+04    0.92211E+01    0.40991E-03   -0.67000E+02
   491    0.22724E+04    0.90780E+01    0.40720E-03   -0.66320E+02
   492    0.22815E+04    0.89377E+01    0.40455E-03   -0.65613E+02
   493    0.22906E+04    0.87988E+01    0.40197E-03   -0.64878E+02
   494    0.22994E+04    0.86641E+01    0.39947E-03   -0.64119E+02
   495    0.23081E+04    0.85316E+01    0.39705E-03   -0.63333E+02
   496    0.23166E+04    0.84025E+01    0.39470E-03   -0.62522E+02
   497    0.23250E+04    0.82763E+01    0.39243E-03   -0.61686E+02
   498    0.23332E+04    0.81521E+01    0.39025E-03   -0.60827E+02
   499    0.23414E+04    0.80322E+01    0.38816E-03   -0.59942E+02
   500    0.23494E+04    0.79143E+01    0.38615E-03   -0.59037E+02
   501    0.23570E+04    0.78008E+01    0.38424E-03   -0.58109E+02
   502    0.23647E+04    0.76907E+01    0.38242E-03   -0.57158E+02
   503    0.23721E+04    0.75835E+01    0.38068E-03   -0.56187E+02
   504    0.23792E+04    0.74798E+01    0.37903E-03   -0.55193E+02
   505    0.23864E+04    0.73804E+01    0.37746E-03   -0.54182E+02
   506    0.23932E+04    0.72847E+01    0.37597E-03   -0.53150E+02
   507    0.23999E+04    0.71923E+01    0.37456E-03   -0.52099E+02
   508    0.24064E+04    0.71044E+01    0.37323E-03   -0.51030E+02
   509    0.24127E+04    0.70200E+01    0.37197E-03   -0.49945E+02
   510    0.24187E+04    0.69397E+01    0.37079E-03   -0.48842E+02
   511    0.24246E+04    0.68632E+01    0.36967E-03   -0.47723E+02
   512    0.24303E+04    0.67910E+01    0.36862E-03   -0.46589E+02
   513    0.24358E+04    0.67229E+01    0.36763E-03   -0.45440E+02
   514    0.24411E+04    0.66592E+01    0.36671E-03   -0.44277E+02
   515    0.24461E+04    0.65998E+01    0.36585E-03   -0.43101E+02
   516    0.24510E+04    0.65447E+01    0.36505E-03   -0.41912E+02
   517    0.24555E+04    0.64941E+01    0.36430E-03   -0.40711E+02
   518    0.24600E+04    0.64479E+01    0.36361E-03   -0.39499E+02
   519    0.24642E+04    0.64063E+01    0.36296E-03   -0.38275E+02
   520    0.24682E+04    0.63693E+01    0.36237E-03   -0.37043E+02
   521    0.24719E+04    0.63368E+01    0.36183E-03   -0.35801E+02
   522    0.24754E+04    0.63091E+01    0.36133E-03   -0.34551E+02
   523    0.24787E+04    0.62861E+01    0.36087E-03   -0.33293E+02
   524    0.24818E+04    0.62678E+01    0.36045E-03   -0.32028E+02
   525    0.24845E+04    0.62543E+01    0.36007E-03   -0.30756E+02
   526    0.24871E+04    0.62457E+01    0.35973E-03   -0.29479E+02
   527    0.24896E+04    0.62418E+01    0.35942E-03   -0.28197E+02
   528    0.24918E+04    0.62428E+01    0.35914E-03   -0.26912E+02
   529    0.24937E+04    0.62489E+01    0.35889E-03   -0.25622E+02
   530    0.24953E+04    0.62599E+01    0.35867E-03   -0.24332E+02
   531    0.24970E+04    0.62758E+01    0.35848E-03   -0.23038E+02
   532    0.24982E+04    0.62968E+01    0.35830E-03   -0.21743E+02
   533    0.24991E+04    0.63227E+01    0.35815E-03   -0.20448E+02
   534    0.24999E+04    0.63537E+01    0.35801E-03   -0.19154E+02
   535    0.25004E+04    0.63898E+01    0.35789E-03   -0.17861E+02
   536    0.25007E+04    0.64310E+01    0.35778E-03   -0.16569E+02
   537    0.25009E+04    0.64771E+01    0.35769E-03   -0.15280E+02
   538    0.25007E+04    0.65285E+01    0.35760E-03   -0.13995E+02
   539    0.25003E+04    0.65848E+01    0.35752E-03   -0.12713E+02
   540    0.24998E+04    0.66465E+01    0.35744E-03   -0.11437E+02
   541    0.24989E+04    0.67131E+01    0.35737E-03   -0.10165E+02
   542    0.24979E+04    0.67848E+01    0.35729E-03   -0.89000E+01
   543    0.24966E+04    0.68617E+01    0.35722E-03   -0.76419E+01
   544    0.24951E+04    0.69437E+01    0.35714E-03   -0.63913E+01
   545    0.24934E+04    0.70307E+01    0.35705E-03   -0.51488E+01
   546    0.24915E+04    0.71226E+01    0.35696E-03   -0.39154E+01
   547    0.24893E+04    0.72196E+01    0.35685E-03   -0.26915E+01
   548    0.24869E+04    0.73217E+01    0.35673E-03   -0.14780E+01
   549    0.24844E+04    0.74288E+01    0.35659E-03   -0.27562E+00
   550    0.24816E+04    0.75410E+01    0.35644E-03    0.91508E+00
   551    0.24787E+04    0.76582E+01    0.35627E-03    0.20935E+01
   552    0.24754E+04    0.77806E+01    0.35607E-03    0.32586E+01
   553    0.24720E+04    0.79065E+01    0.35586E-03    0.44100E+01
   554    0.24684E+04    0.80390E+01    0.35562E-03    0.55471E+01
   555    0.24646E+04    0.81759E+01    0.35537E-03    0.66689E+01
   556    0.24606E+04    0.83178E+01    0.35509E-03    0.77753E+01
   557    0.24564E+04    0.84641E+01    0.35479E-03    0.88645E+01
   558    0.24519E+04    0.86163E+01    0.35447E-03    0.99371E+01
   559    0.24473E+04    0.87721E+01    0.35413E-03    0.10992E+02
   560    0.24426E+04    0.89322E+01    0.35377E-03    0.12029E+02
   561    0.24375E+04    0.90975E+01    0.35339E-03    0.13046E+02
   562    0.24324E+04    0.92679E+01    0.35298E-03    0.14044E+02
   563    0.24270E+04    0.94419E+01    0.35256E-03    0.15024E+02
   564    0.24216E+04    0.96218E+01    0.35211E-03    0.15980E+02
   565    0.24159E+04    0.98047E+01    0.35164E-03    0.16917E+02
   566    0.24100E+04    0.99926E+01    0.35114E-03    0.17831E+02
   567    0.24040E+04    0.10184E+02    0.35063E-03    0.18723E+02
   568    0.23979E+04    0.10381E+02    0.35009E-03    0.19592E+02
   569    0.23915E+04    0.10582E+02    0.34953E-03    0.20440E+02
   570    0.23851E+04    0.10787E+02    0.34894E-03    0.21261E+02
   571    0.23784E+04    0.10996E+02    0.34833E-03    0.22058E+02
   572    0.23716E+04    0.11209E+02    0.34770E-03    0.22831E+02
   573    0.23647E+04    0.11426E+02    0.34705E-03    0.23578E+02
   574    0.23576E+04    0.11647E+02    0.34637E-03    0.24300E+02
   575    0.23504E+04    0.11871E+02    0.34567E-03    0.24994E+02
   576    0.23431E+04    0.12099E+02    0.34494E-03    0.25663E+02
   577    0.23356E+04    0.12332E+02    0.34420E-03    0.26305E+02
   578    0.23280E+04    0.12567E+02    0.34342E-03    0.26918E+02
   579    0.23203E+04    0.12806E+02    0.34263E-03    0.27505E+02
   580    0.23126E+04    0.13049E+02    0.34180E-03    0.28062E+02
   581    0.23045E+04    0.13294E+02    0.34096E-03    0.28592E+02
   582    0.22965E+04    0.13544E+02    0.34009E-03    0.29092E+02
   583    0.22883E+04    0.13796E+02    0.33919E-03    0.29562E+02
   584    0.22801E+04    0.14051E+02    0.33827E-03    0.30004E+02
   585    0.22718E+04    0.14310E+02    0.33732E-03    0.30415E+02
   586    0.22634E+04    0.14570E+02    0.33635E-03    0.30796E+02
   587    0.22549E+04    0.14834E+02    0.33536E-03    0.31147E+02
   588    0.22463E+04    0.15101E+02    0.33433E-03    0.31466E+02
   589    0.22376E+04    0.15370E+02    0.33329E-03    0.31755E+02
   590    0.22289E+04    0.15641E+02    0.33221E-03    0.32012E+02
   591    0.22201E+04    0.15916E+02    0.33111E-03    0.32238E+02
   592    0.22113E+04    0.16192E+02    0.32999E-03    0.32432E+02
   593    0.22023E+04    0.16471E+02    0.32883E-03    0.32595E+02
   594    0.21932E+04    0.16752E+02    0.32765E-03    0.32725E+02
   595    0.21842E+04    0.17034E+02    0.32645E-03    0.32824E+02
   596    0.21751E+04    0.17320E+02    0.32522E-03    0.32889E+02
   597    0.21660E+04    0.17605E+02    0.32396E-03    0.32923E+02
   598    0.21571E+04    0.17892E+02    0.32267E-03    0.32924E+02
   599    0.21479E+04    0.18182E+02    0.32136E-03    0.32894E+02
   600    0.21387E+04    0.18473E+02    0.32002E-03    0.32830E+02
   601    0.21295E+04    0.18766E+02    0.31865E-03    0.32733E+02
   602    0.21203E+04    0.19059E+02    0.31726E-03    0.32603E+02
   603    0.21110E+04    0.19354E+02    0.31584E-03    0.32442E+02
   604    0.21019E+04    0.19649E+02    0.31439E-03    0.32247E+02
   605    0.20926E+04    0.19945E+02    0.31293E-03    0.32020E+02
   606    0.20834E+04    0.20242E+02    0.31144E-03    0.31760E+02
   607    0.20740E+04    0.20540E+02    0.30994E-03    0.31467E+02
   608    0.20648E+04    0.20838E+02    0.30841E-03    0.31142E+02
   609    0.20557E+04    0.21136E+02    0.30687E-03    0.30784E+02
   610    0.20465E+04    0.21435E+02    0.30531E-03    0.30392E+02
   611    0.20374E+04    0.21734E+02    0.30374E-03    0.29969E+02
   612    0.20283E+04    0.22034E+02    0.30215E-03    0.29514E+02
   613    0.20192E+04    0.22331E+02    0.30055E-03    0.29026E+02
   614    0.20102E+04    0.22629E+02    0.29894E-03    0.28505E+02
   615    0.20011E+04    0.22927E+02    0.29732E-03    0.27953E+02
   616    0.19922E+04    0.23225E+02    0.29569E-03    0.27369E+02
   617    0.19834E+04    0.23523E+02    0.29406E-03    0.26754E+02
   618    0.19746E+04    0.23820E+02    0.29241E-03    0.26106E+02
   619    0.19657E+04    0.24117E+02    0.29077E-03    0.25429E+02
   620    0.19571E+04    0.24411E+02    0.28912E-03    0.24720E+02
   621    0.19484E+04    0.24706E+02    0.28746E-03    0.23980E+02
   622    0.19399E+04    0.24999E+02    0.28581E-03    0.23210E+02
   623    0.19315E+04    0.25291E+02    0.28416E-03    0.22410E+02
   624    0.19231E+04    0.25581E+02    0.28250E-03    0.21581E+02
   625    0.19147E+04    0.25869E+02    0.28086E-03    0.20721E+02
   626    0.19065E+04    0.26156E+02    0.27921E-03    0.19832E+02
   627    0.18984E+04    0.26442E+02    0.27757E-03    0.18914E+02
   628    0.18904E+04    0.26725E+02    0.27594E-03    0.17968E+02
   629    0.18826E+04    0.27006E+02    0.27431E-03    0.16993E+02
   630    0.18747E+04    0.27285E+02    0.27270E-03    0.15989E+02
   631    0.18670E+04    0.27562E+02    0.27109E-03    0.14959E+02
   632    0.18595E+04    0.27837E+02    0.26950E-03    0.13901E+02
   633    0.18519E+04    0.28110E+02    0.26791E-03    0.12817E+02
   634    0.18446E+04    0.28379E+02    0.26635E-03    0.11706E+02
   635    0.18375E+04    0.28646E+02    0.26479E-03    0.10570E+02
   636    0.18303E+04    0.28912E+02    0.26326E-03    0.94090E+01
   637    0.18234E+04    0.29172E+02    0.26174E-03    0.82220E+01
   638    0.18165E+04    0.29432E+02    0.26024E-03    0.70114E+01
   639    0.18099E+04    0.29687E+02    0.25877E-03    0.57762E+01
   640    0.18033E+04    0.29940E+02    0.25731E-03    0.45179E+01
   641    0.17969E+04    0.30190E+02    0.25588E-03    0.32364E+01
   642    0.17906E+04    0.30435E+02    0.25447E-03    0.19327E+01
   643    0.17845E+04    0.30678E+02    0.25308E-03    0.60696E+00
   644    0.17786E+04    0.30916E+02    0.25173E-03   -0.74001E+00
   645    0.17728E+04    0.31151E+02    0.25040E-03   -0.21080E+01
   646    0.17671E+04    0.31383E+02    0.24910E-03   -0.34963E+01
   647    0.17617E+04    0.31610E+02    0.24783E-03   -0.49049E+01
   648    0.17563E+04    0.31834E+02    0.24659E-03   -0.63319E+01
   649    0.17512E+04    0.32053E+02    0.24539E-03   -0.77779E+01
   650    0.17462E+04    0.32267E+02    0.24422E-03   -0.92416E+01
   651    0.17414E+04    0.32479E+02    0.24308E-03   -0.10723E+02
   652    0.17367E+04    0.32687E+02    0.24198E-03   -0.12221E+02
   653    0.17323E+04    0.32888E+02    0.24092E-03   -0.13735E+02
   654    0.17279E+04    0.33086E+02    0.23989E-03   -0.15264E+02
   655    0.17237E+04    0.33280E+02    0.23889E-03   -0.16808E+02
   656    0.17198E+04    0.33469E+02    0.23792E-03   -0.18366E+02
   657    0.17161E+04    0.33652E+02    0.23698E-03   -0.19937E+02
   658    0.17124E+04    0.33832E+02    0.23608E-03   -0.21522E+02
   659    0.17091E+04    0.34007E+02    0.23520E-03   -0.23118E+02
   660    0.17059E+04    0.34176E+02    0.23436E-03   -0.24726E+02
   661    0.17028E+04    0.34340E+02    0.23354E-03   -0.26343E+02
   662    0.17000E+04    0.34500E+02    0.23275E-03   -0.27971E+02
   663    0.16973E+04    0.34655E+02    0.23199E-03   -0.29610E+02
   664    0.16949E+04    0.34804E+02    0.23125E-03   -0.31256E+02
   665    0.16925E+04    0.34947E+02    0.23054E-03   -0.32910E+02
   666    0.16904E+04    0.35086E+02    0.22986E-03   -0.34571E+02
   667    0.16885E+04    0.35219E+02    0.22920E-03   -0.36239E+02
   668    0.16867E+04    0.35347E+02    0.22856E-03   -0.37913E+02
   669    0.16853E+04    0.35469E+02    0.22795E-03   -0.39592E+02
   670    0.16839E+04    0.35585E+02    0.22736E-03   -0.41275E+02
   671    0.16828E+04    0.35698E+02    0.22679E-03   -0.42962E+02
   672    0.16818E+04    0.35803E+02    0.22624E-03   -0.44652E+02
   673    0.16811E+04    0.35904E+02    0.22571E-03   -0.46344E+02
