#    L    TT             EE             BB             TE          
   392    0.17063E-02    0.83836E-05    0.63285E-05    0.93869E-06
   393    0.16900E-02    0.84058E-05    0.63360E-05   -0.45881E-06
   394    0.16733E-02    0.84316E-05    0.63430E-05   -0.18023E-05
   395    0.16562E-02    0.84609E-05    0.63493E-05   -0.30884E-05
   396    0.16387E-02    0.84937E-05    0.63550E-05   -0.43138E-05
   397    0.16208E-02    0.85299E-05    0.63599E-05   -0.54748E-05
   398    0.16025E-02    0.85695E-05    0.63641E-05   -0.65682E-05
   399    0.15838E-02    0.86124E-05    0.63673E-05   -0.75906E-05
   400    0.15648E-02    0.86586E-05    0.63696E-05   -0.85384E-05
   401    0.15454E-02    0.87079E-05    0.63709E-05   -0.94092E-05
   402    0.15257E-02    0.87602E-05    0.63712E-05   -0.10204E-04
   403    0.15058E-02    0.88154E-05    0.63705E-05   -0.10923E-04
   404    0.14855E-02    0.88732E-05    0.63688E-05   -0.11570E-04
   405    0.14650E-02    0.89336E-05    0.63661E-05   -0.12145E-04
   406    0.14443E-02    0.89963E-05    0.63625E-05   -0.12651E-04
   407    0.14233E-02    0.90612E-05    0.63579E-05   -0.13088E-04
   408    0.14022E-02    0.91280E-05    0.63524E-05   -0.13458E-04
   409    0.13809E-02    0.91967E-05    0.63459E-05   -0.13764E-04
   410    0.13595E-02    0.92671E-05    0.63386E-05   -0.14006E-04
   411    0.13379E-02    0.93390E-05    0.63304E-05   -0.14186E-04
   412    0.13163E-02    0.94122E-05    0.63213E-05   -0.14305E-04
   413    0.12945E-02    0.94866E-05    0.63113E-05   -0.14367E-04
   414    0.12727E-02    0.95619E-05    0.63005E-05   -0.14371E-04
   415    0.12509E-02    0.96381E-05    0.62888E-05   -0.14320E-04
   416    0.12291E-02    0.97149E-05    0.62763E-05   -0.14215E-04
   417    0.12072E-02    0.97922E-05    0.62630E-05   -0.14058E-04
   418    0.11854E-02    0.98698E-05    0.62489E-05   -0.13850E-04
   419    0.11636E-02    0.99476E-05    0.62340E-05   -0.13593E-04
   420    0.11419E-02    0.10025E-04    0.62183E-05   -0.13289E-04
   421    0.11204E-02    0.10103E-04    0.62019E-05   -0.12939E-04
   422    0.10989E-02    0.10180E-04    0.61847E-05   -0.12545E-04
   423    0.10775E-02    0.10257E-04    0.61667E-05   -0.12109E-04
   424    0.10563E-02    0.10333E-04    0.61481E-05   -0.11631E-04
   425    0.10353E-02    0.10408E-04    0.61287E-05   -0.11115E-04
   426    0.10145E-02    0.10482E-04    0.61086E-05   -0.10560E-04
   427    0.99395E-03    0.10555E-04    0.60879E-05   -0.99696E-05
   428    0.97362E-03    0.10626E-04    0.60664E-05   -0.93445E-05
   429    0.95355E-03    0.10696E-04    0.60443E-05   -0.86865E-05
   430    0.93377E-03    0.10764E-04    0.60216E-05   -0.79972E-05
   431    0.91430E-03    0.10831E-04    0.59982E-05   -0.72782E-05
   432    0.89517E-03    0.10895E-04    0.59742E-05   -0.65311E-05
   433    0.87638E-03    0.10957E-04    0.59496E-05   -0.57576E-05
   434    0.85797E-03    0.11017E-04    0.59244E-05   -0.49592E-05
   435    0.83996E-03    0.11074E-04    0.58986E-05   -0.41376E-05
   436    0.82236E-03    0.11128E-04    0.58723E-05   -0.32943E-05
   437    0.80521E-03    0.11180E-04    0.58454E-05   -0.24310E-05
   438    0.78852E-03    0.11228E-04    0.58179E-05   -0.15492E-05
   439    0.77230E-03    0.11273E-04    0.57899E-05   -0.65065E-06
   440    0.75660E-03    0.11315E-04    0.57614E-05    0.26313E-06
   441    0.74142E-03    0.11353E-04    0.57324E-05    0.11905E-05
   442    0.72679E-03    0.11388E-04    0.57029E-05    0.21299E-05
   443    0.71273E-03    0.11419E-04    0.56729E-05    0.30797E-05
   444    0.69926E-03    0.11445E-04    0.56425E-05    0.40382E-05
   445    0.68640E-03    0.11467E-04    0.56116E-05    0.50040E-05
   446    0.67417E-03    0.11485E-04    0.55802E-05    0.59753E-05
   447    0.66261E-03    0.11498E-04    0.55485E-05    0.69506E-05
   448    0.65172E-03    0.11507E-04    0.55163E-05    0.79282E-05
   449    0.64153E-03    0.11511E-04    0.54837E-05    0.89065E-05
   450    0.63206E-03    0.11509E-04    0.54507E-05    0.98840E-05
   451    0.62333E-03    0.11502E-04    0.54173E-05    0.10859E-04
   452    0.61532E-03    0.11491E-04    0.53836E-05    0.11831E-04
   453    0.60801E-03    0.11474E-04    0.53496E-05    0.12799E-04
   454    0.60139E-03    0.11452E-04    0.53153E-05    0.13762E-04
   455    0.59543E-03    0.11426E-04    0.52807E-05    0.14720E-04
   456    0.59012E-03    0.11395E-04    0.52458E-05    0.15671E-04
   457    0.58544E-03    0.11359E-04    0.52107E-05    0.16615E-04
   458    0.58136E-03    0.11320E-04    0.51755E-05    0.17552E-04
   459    0.57787E-03    0.11276E-04    0.51400E-05    0.18479E-04
   460    0.57495E-03    0.11228E-04    0.51045E-05    0.19398E-04
   461    0.57258E-03    0.11176E-04    0.50688E-05    0.20306E-04
   462    0.57074E-03    0.11120E-04    0.50330E-05    0.21203E-04
   463    0.56941E-03    0.11061E-04    0.49971E-05    0.22089E-04
   464    0.56857E-03    0.10998E-04    0.49612E-05    0.22962E-04
   465    0.56820E-03    0.10932E-04    0.49253E-05    0.23822E-04
   466    0.56828E-03    0.10862E-04    0.48894E-05    0.24667E-04
   467    0.56880E-03    0.10790E-04    0.48536E-05    0.25498E-04
   468    0.56973E-03    0.10714E-04    0.48178E-05    0.26314E-04
   469    0.57105E-03    0.10636E-04    0.47821E-05    0.27113E-04
   470    0.57275E-03    0.10555E-04    0.47465E-05    0.27895E-04
   471    0.57481E-03    0.10471E-04    0.47111E-05    0.28659E-04
   472    0.57720E-03    0.10385E-04    0.46758E-05    0.29405E-04
   473    0.57991E-03    0.10296E-04    0.46407E-05    0.30131E-04
   474    0.58291E-03    0.10206E-04    0.46059E-05    0.30837E-04
   475    0.58619E-03    0.10113E-04    0.45712E-05    0.31523E-04
   476    0.58974E-03    0.10018E-04    0.45369E-05    0.32186E-04
   477    0.59352E-03    0.99221E-05    0.45029E-05    0.32827E-04
   478    0.59752E-03    0.98241E-05    0.44691E-05    0.33445E-04
   479    0.60172E-03    0.97246E-05    0.44358E-05    0.34038E-04
   480    0.60610E-03    0.96238E-05    0.44028E-05    0.34607E-04
   481    0.61064E-03    0.95217E-05    0.43702E-05    0.35151E-04
   482    0.61533E-03    0.94185E-05    0.43380E-05    0.35668E-04
   483    0.62014E-03    0.93143E-05    0.43063E-05    0.36158E-04
   484    0.62506E-03    0.92094E-05    0.42750E-05    0.36620E-04
   485    0.63005E-03    0.91037E-05    0.42443E-05    0.37054E-04
   486    0.63512E-03    0.89974E-05    0.42141E-05    0.37458E-04
   487    0.64023E-03    0.88907E-05    0.41845E-05    0.37832E-04
   488    0.64536E-03    0.87837E-05    0.41554E-05    0.38175E-04
   489    0.65050E-03    0.86766E-05    0.41269E-05    0.38486E-04
   490    0.65563E-03    0.85694E-05    0.40991E-05    0.38765E-04
   491    0.66073E-03    0.84624E-05    0.40720E-05    0.39011E-04
   492    0.66578E-03    0.83555E-05    0.40455E-05    0.39222E-04
   493    0.67076E-03    0.82491E-05    0.40197E-05    0.39399E-04
   494    0.67564E-03    0.81431E-05    0.39947E-05    0.39540E-04
   495    0.68042E-03    0.80378E-05    0.39705E-05    0.39645E-04
   496    0.68507E-03    0.79333E-05    0.39470E-05    0.39713E-04
   497    0.68957E-03    0.78297E-05    0.39243E-05    0.39743E-04
   498    0.69390E-03    0.77271E-05    0.39025E-05    0.39735E-04
   499    0.69805E-03    0.76257E-05    0.38816E-05    0.39687E-04
   500    0.70199E-03    0.75256E-05    0.38615E-05    0.39599E-04
   501    0.70571E-03    0.74270E-05    0.38424E-05    0.39470E-04
   502    0.70921E-03    0.73298E-05    0.38242E-05    0.39302E-04
   503    0.71248E-03    0.72341E-05    0.38068E-05    0.39095E-04
   504    0.71553E-03    0.71399E-05    0.37903E-05    0.38852E-04
   505    0.71836E-03    0.70473E-05    0.37746E-05    0.38573E-04
   506    0.72098E-03    0.69563E-05    0.37597E-05    0.38260E-04
   507    0.72337E-03    0.68668E-05    0.37456E-05    0.37914E-04
   508    0.72555E-03    0.67790E-05    0.37323E-05    0.37536E-04
   509    0.72752E-03    0.66928E-05    0.37197E-05    0.37128E-04
   510    0.72927E-03    0.66084E-05    0.37079E-05    0.36691E-04
   511    0.73081E-03    0.65256E-05    0.36967E-05    0.36227E-04
   512    0.73214E-03    0.64445E-05    0.36862E-05    0.35737E-04
   513    0.73326E-03    0.63652E-05    0.36763E-05    0.35221E-04
   514    0.73418E-03    0.62877E-05    0.36671E-05    0.34682E-04
   515    0.73489E-03    0.62120E-05    0.36585E-05    0.34121E-04
   516    0.73539E-03    0.61381E-05    0.36505E-05    0.33540E-04
   517    0.73569E-03    0.60661E-05    0.36430E-05    0.32938E-04
   518    0.73579E-03    0.59959E-05    0.36361E-05    0.32319E-04
   519    0.73568E-03    0.59277E-05    0.36296E-05    0.31683E-04
   520    0.73538E-03    0.58614E-05    0.36237E-05    0.31031E-04
   521    0.73488E-03    0.57970E-05    0.36183E-05    0.30365E-04
   522    0.73418E-03    0.57347E-05    0.36133E-05    0.29686E-04
   523    0.73329E-03    0.56743E-05    0.36087E-05    0.28996E-04
   524    0.73220E-03    0.56160E-05    0.36045E-05    0.28296E-04
   525    0.73092E-03    0.55597E-05    0.36007E-05    0.27587E-04
   526    0.72945E-03    0.55056E-05    0.35973E-05    0.26871E-04
   527    0.72779E-03    0.54535E-05    0.35942E-05    0.26148E-04
   528    0.72594E-03    0.54036E-05    0.35914E-05    0.25421E-04
   529    0.72390E-03    0.53558E-05    0.35889E-05    0.24691E-04
   530    0.72168E-03    0.53103E-05    0.35867E-05    0.23958E-04
   531    0.71927E-03    0.52669E-05    0.35848E-05    0.23225E-04
   532    0.71668E-03    0.52258E-05    0.35830E-05    0.22492E-04
   533    0.71391E-03    0.51870E-05    0.35815E-05    0.21761E-04
   534    0.71096E-03    0.51504E-05    0.35801E-05    0.21033E-04
   535    0.70783E-03    0.51162E-05    0.35789E-05    0.20311E-04
   536    0.70452E-03    0.50843E-05    0.35778E-05    0.19594E-04
   537    0.70104E-03    0.50548E-05    0.35769E-05    0.18884E-04
   538    0.69738E-03    0.50276E-05    0.35760E-05    0.18183E-04
   539    0.69354E-03    0.50029E-05    0.35752E-05    0.17492E-04
   540    0.68954E-03    0.49807E-05    0.35744E-05    0.16812E-04
   541    0.68536E-03    0.49609E-05    0.35737E-05    0.16146E-04
   542    0.68102E-03    0.49436E-05    0.35729E-05    0.15493E-04
   543    0.67650E-03    0.49288E-05    0.35722E-05    0.14855E-04
   544    0.67182E-03    0.49166E-05    0.35714E-05    0.14234E-04
   545    0.66698E-03    0.49070E-05    0.35705E-05    0.13631E-04
   546    0.66197E-03    0.48999E-05    0.35696E-05    0.13048E-04
   547    0.65679E-03    0.48955E-05    0.35685E-05    0.12485E-04
   548    0.65146E-03    0.48937E-05    0.35673E-05    0.11944E-04
   549    0.64597E-03    0.48946E-05    0.35659E-05    0.11427E-04
   550    0.64031E-03    0.48982E-05    0.35644E-05    0.10935E-04
   551    0.63450E-03    0.49045E-05    0.35627E-05    0.10468E-04
   552    0.62855E-03    0.49135E-05    0.35607E-05    0.10027E-04
   553    0.62245E-03    0.49249E-05    0.35586E-05    0.96110E-05
   554    0.61622E-03    0.49388E-05    0.35562E-05    0.92201E-05
   555    0.60986E-03    0.49550E-05    0.35537E-05    0.88537E-05
   556    0.60339E-03    0.49734E-05    0.35509E-05    0.85114E-05
   557    0.59681E-03    0.49939E-05    0.35479E-05    0.81928E-05
   558    0.59012E-03    0.50165E-05    0.35447E-05    0.78974E-05
   559    0.58335E-03    0.50409E-05    0.35413E-05    0.76250E-05
   560    0.57648E-03    0.50671E-05    0.35377E-05    0.73751E-05
   561    0.56955E-03    0.50950E-05    0.35339E-05    0.71474E-05
   562    0.56254E-03    0.51245E-05    0.35298E-05    0.69413E-05
   563    0.55547E-03    0.51555E-05    0.35256E-05    0.67565E-05
   564    0.54836E-03    0.51879E-05    0.35211E-05    0.65927E-05
   565    0.54119E-03    0.52216E-05    0.35164E-05    0.64494E-05
   566    0.53399E-03    0.52565E-05    0.35114E-05    0.63263E-05
   567    0.52676E-03    0.52924E-05    0.35063E-05    0.62228E-05
   568    0.51951E-03    0.53293E-05    0.35009E-05    0.61387E-05
   569    0.51225E-03    0.53671E-05    0.34953E-05    0.60736E-05
   570    0.50499E-03    0.54056E-05    0.34894E-05    0.60270E-05
   571    0.49772E-03    0.54448E-05    0.34833E-05    0.59985E-05
   572    0.49047E-03    0.54846E-05    0.34770E-05    0.59878E-05
   573    0.48324E-03    0.55249E-05    0.34705E-05    0.59944E-05
   574    0.47604E-03    0.55654E-05    0.34637E-05    0.60181E-05
   575    0.46887E-03    0.56063E-05    0.34567E-05    0.60582E-05
   576    0.46175E-03    0.56473E-05    0.34494E-05    0.61146E-05
   577    0.45468E-03    0.56883E-05    0.34420E-05    0.61867E-05
   578    0.44767E-03    0.57293E-05    0.34342E-05    0.62741E-05
   579    0.44073E-03    0.57701E-05    0.34263E-05    0.63766E-05
   580    0.43386E-03    0.58107E-05    0.34180E-05    0.64936E-05
   581    0.42708E-03    0.58509E-05    0.34096E-05    0.66248E-05
   582    0.42039E-03    0.58906E-05    0.34009E-05    0.67698E-05
   583    0.41380E-03    0.59298E-05    0.33919E-05    0.69282E-05
   584    0.40732E-03    0.59683E-05    0.33827E-05    0.70996E-05
   585    0.40096E-03    0.60060E-05    0.33732E-05    0.72836E-05
   586    0.39472E-03    0.60428E-05    0.33635E-05    0.74798E-05
   587    0.38861E-03    0.60786E-05    0.33536E-05    0.76878E-05
   588    0.38264E-03    0.61134E-05    0.33433E-05    0.79072E-05
   589    0.37683E-03    0.61469E-05    0.33329E-05    0.81376E-05
   590    0.37117E-03    0.61792E-05    0.33221E-05    0.83786E-05
   591    0.36567E-03    0.62101E-05    0.33111E-05    0.86299E-05
   592    0.36034E-03    0.62394E-05    0.32999E-05    0.88909E-05
   593    0.35520E-03    0.62672E-05    0.32883E-05    0.91614E-05
   594    0.35025E-03    0.62933E-05    0.32765E-05    0.94409E-05
   595    0.34549E-03    0.63175E-05    0.32645E-05    0.97291E-05
   596    0.34094E-03    0.63399E-05    0.32522E-05    0.10025E-04
   597    0.33660E-03    0.63602E-05    0.32396E-05    0.10330E-04
   598    0.33248E-03    0.63784E-05    0.32267E-05    0.10641E-04
   599    0.32859E-03    0.63944E-05    0.32136E-05    0.10960E-04
   600    0.32494E-03    0.64080E-05    0.32002E-05    0.11285E-04
   601    0.32153E-03    0.64193E-05    0.31865E-05    0.11617E-04
   602    0.31836E-03    0.64282E-05    0.31726E-05    0.11954E-04
   603    0.31542E-03    0.64347E-05    0.31584E-05    0.12297E-04
   604    0.31271E-03    0.64390E-05    0.31439E-05    0.12644E-04
   605    0.31022E-03    0.64410E-05    0.31293E-05    0.12996E-04
   606    0.30795E-03    0.64408E-05    0.31144E-05    0.13351E-04
   607    0.30589E-03    0.64384E-05    0.30994E-05    0.13710E-04
   608    0.30403E-03    0.64340E-05    0.30841E-05    0.14071E-04
   609    0.30236E-03    0.64275E-05    0.30687E-05    0.14434E-04
   610    0.30089E-03    0.64190E-05    0.30531E-05    0.14799E-04
   611    0.29961E-03    0.64085E-05    0.30374E-05    0.15166E-04
   612    0.29850E-03    0.63961E-05    0.30215E-05    0.15532E-04
   613    0.29757E-03    0.63818E-05    0.30055E-05    0.15900E-04
   614    0.29680E-03    0.63657E-05    0.29894E-05    0.16266E-04
   615    0.29620E-03    0.63478E-05    0.29732E-05    0.16632E-04
   616    0.29575E-03    0.63282E-05    0.29569E-05    0.16997E-04
   617    0.29545E-03    0.63069E-05    0.29406E-05    0.17360E-04
   618    0.29529E-03    0.62840E-05    0.29241E-05    0.17720E-04
   619    0.29528E-03    0.62595E-05    0.29077E-05    0.18077E-04
   620    0.29539E-03    0.62334E-05    0.28912E-05    0.18431E-04
   621    0.29563E-03    0.62058E-05    0.28746E-05    0.18782E-04
   622    0.29599E-03    0.61767E-05    0.28581E-05    0.19128E-04
   623    0.29646E-03    0.61463E-05    0.28416E-05    0.19468E-04
   624    0.29704E-03    0.61145E-05    0.28250E-05    0.19804E-04
   625    0.29773E-03    0.60813E-05    0.28086E-05    0.20134E-04
   626    0.29851E-03    0.60469E-05    0.27921E-05    0.20457E-04
   627    0.29937E-03    0.60113E-05    0.27757E-05    0.20773E-04
   628    0.30033E-03    0.59745E-05    0.27594E-05    0.21082E-04
   629    0.30136E-03    0.59366E-05    0.27431E-05    0.21383E-04
   630    0.30246E-03    0.58975E-05    0.27270E-05    0.21675E-04
   631    0.30363E-03    0.58575E-05    0.27109E-05    0.21958E-04
   632    0.30486E-03    0.58164E-05    0.26950E-05    0.22232E-04
   633    0.30614E-03    0.57744E-05    0.26791E-05    0.22496E-04
   634    0.30747E-03    0.57315E-05    0.26635E-05    0.22750E-04
   635    0.30884E-03    0.56877E-05    0.26479E-05    0.22993E-04
   636    0.31025E-03    0.56431E-05    0.26326E-05    0.23224E-04
   637    0.31169E-03    0.55978E-05    0.26174E-05    0.23443E-04
   638    0.31315E-03    0.55517E-05    0.26024E-05    0.23649E-04
   639    0.31463E-03    0.55050E-05    0.25877E-05    0.23843E-04
   640    0.31612E-03    0.54577E-05    0.25731E-05    0.24023E-04
   641    0.31762E-03    0.54097E-05    0.25588E-05    0.24189E-04
   642    0.31912E-03    0.53613E-05    0.25447E-05    0.24340E-04
   643    0.32062E-03    0.53123E-05    0.25308E-05    0.24477E-04
   644    0.32210E-03    0.52630E-05    0.25173E-05    0.24598E-04
   645    0.32356E-03    0.52132E-05    0.25040E-05    0.24703E-04
   646    0.32501E-03    0.51631E-05    0.24910E-05    0.24791E-04
   647    0.32642E-03    0.51127E-05    0.24783E-05    0.24862E-04
   648    0.32779E-03    0.50620E-05    0.24659E-05    0.24916E-04
   649    0.32913E-03    0.50111E-05    0.24539E-05    0.24951E-04
   650    0.33041E-03    0.49601E-05    0.24422E-05    0.24968E-04
   651    0.33165E-03    0.49089E-05    0.24308E-05    0.24966E-04
   652    0.33283E-03    0.48577E-05    0.24198E-05    0.24946E-04
   653    0.33395E-03    0.48064E-05    0.24092E-05    0.24907E-04
   654    0.33502E-03    0.47551E-05    0.23989E-05    0.24851E-04
   655    0.33604E-03    0.47039E-05    0.23889E-05    0.24778E-04
   656    0.33700E-03    0.46527E-05    0.23792E-05    0.24689E-04
   657    0.33790E-03    0.46017E-05    0.23698E-05    0.24584E-04
   658    0.33874E-03    0.45508E-05    0.23608E-05    0.24464E-04
   659    0.33953E-03    0.45001E-05    0.23520E-05    0.24329E-04
   660    0.34026E-03    0.44496E-05    0.23436E-05    0.24179E-04
   661    0.34093E-03    0.43994E-05    0.23354E-05    0.24017E-04
   662    0.34154E-03    0.43494E-05    0.23275E-05    0.23841E-04
   663    0.34210E-03    0.42998E-05    0.23199E-05    0.23652E-04
   664    0.34259E-03    0.42506E-05    0.23125E-05    0.23452E-04
   665    0.34302E-03    0.42018E-05    0.23054E-05    0.23240E-04
   666    0.34339E-03    0.41535E-05    0.22986E-05    0.23017E-04
   667    0.34370E-03    0.41056E-05    0.22920E-05    0.22784E-04
   668    0.34394E-03    0.40583E-05    0.22856E-05    0.22541E-04
   669    0.34413E-03    0.40115E-05    0.22795E-05    0.22289E-04
   670    0.34425E-03    0.39653E-05    0.22736E-05    0.22028E-04
   671    0.34430E-03    0.39198E-05    0.22679E-05    0.21760E-04
   672    0.34430E-03    0.38749E-05    0.22624E-05    0.21483E-04
   673    0.34422E-03    0.38308E-05    0.22571E-05    0.21199E-04
